time_step,is_target,true_x,true_y,true_vx,true_vy,true_omega,meas_range,meas_bearing,snr
0,0,,,,,,1264.4239655627584,1.4339256084562102,7.574481929034773
0,0,,,,,,3198.2985699085393,0.8389919167247935,8.75042278852331
0,0,,,,,,542.4198732666007,2.1067677137469483,7.245460454802151
0,0,,,,,,1013.9407009592858,-2.8853948832747327,9.136250602317693
0,0,,,,,,3420.065373027184,-3.0373682505922788,8.584651408094967
0,0,,,,,,1209.829298469896,0.9121475437029165,6.22056500303494
0,0,,,,,,3485.594916702083,-0.7116628079472473,11.557109921157142
0,0,,,,,,773.8526263153669,-0.998609567897454,5.794314648684123
0,0,,,,,,4630.998729564958,2.3708930809840254,6.80559139400609
0,0,,,,,,3333.9218255674773,1.9931658674154606,8.886405681196237
0,0,,,,,,2695.287833944432,-1.6219898928963519,5.651719374641295
0,0,,,,,,4496.3572139713015,2.5159008534980334,9.431710200912875
0,0,,,,,,1761.2459761386333,-0.9474441852570887,10.081689752091677
0,0,,,,,,4495.840273767628,2.4321357335512683,10.459128821003368
0,0,,,,,,3245.95506615601,-2.6129256617862975,6.131400998662296
0,0,,,,,,4502.915523782688,0.6687135039100749,5.064379361316408
0,0,,,,,,597.2105600435573,1.0273119133576056,5.035431086923531
0,0,,,,,,887.9594519457434,0.3062034293113185,9.843266383848853
0,0,,,,,,3294.6101715627424,-1.732467023535892,9.985254549432751
0,0,,,,,,1262.5205287343204,-1.09704605115481,10.225439835826169
0,0,,,,,,3283.201205331352,2.1942354017401637,9.603290246102404
0,0,,,,,,2884.712156343811,-2.5530167287188634,7.5740106214160345
0,0,,,,,,1399.4916016404547,-1.6085605112063481,11.81107388326712
0,0,,,,,,2026.178850867126,2.4633011552192094,9.41797038198084
0,0,,,,,,3994.575387354077,0.016569344652207718,9.038327192384514
0,0,,,,,,2513.336699712433,-1.9148447813272766,10.057164806830537
0,0,,,,,,1475.7845759601935,-2.9888109305778103,9.518306071350175
0,0,,,,,,967.8423290945399,2.767482905627351,11.677500039018112
0,0,,,,,,4582.835512080198,-0.8158169468200924,5.108196315702072
0,0,,,,,,4648.760956679855,-0.45123230411523885,11.766583733305687
0,0,,,,,,4821.7378877373385,2.2180238238879832,7.061142244487099
0,0,,,,,,1986.9788701494338,2.2062567752866604,7.218454036093943
0,0,,,,,,930.5144587618532,0.3568928577075572,11.553083419125468
0,0,,,,,,3510.5460037073676,0.44020731450930795,5.68023545639538
0,0,,,,,,3113.5354108259316,3.0790991507018948,5.980588106655668
0,0,,,,,,2639.81529658231,2.3711049408629545,10.185380324279432
0,0,,,,,,3515.377130876813,1.2722450214455225,7.516438058538286
0,0,,,,,,1538.6000368960174,1.9437734667146964,10.670793762754265
0,0,,,,,,4348.654361042508,2.596466968153594,8.579396792026564
0,0,,,,,,2557.429843967278,1.874243885686547,9.549747515444356
0,0,,,,,,3539.637698562746,1.8585201545723384,11.230037392722963
0,0,,,,,,1756.1762685725255,-0.7817353639353706,5.6578735788860826
0,0,,,,,,2933.5726908812526,-2.9157606869634773,8.259186126927222
0,0,,,,,,2758.9587100671256,-1.341200868316515,9.135832823983076
0,0,,,,,,249.4512247013422,-2.906927062790959,10.758203924617607
0,0,,,,,,1864.9341429151882,-2.343247907372765,8.655702820383631
0,0,,,,,,3872.968410183193,-1.7855491446412266,9.360233330733003
0,0,,,,,,518.2025784694631,-2.816866822493445,8.719482420977036
0,0,,,,,,2749.112095889522,0.8634975378606695,10.08263933605863
0,0,,,,,,4881.6751893664195,0.10241810894798009,7.260695310588722
0,0,,,,,,3996.412354366648,-1.4399034317495585,8.072799944939453
0,0,,,,,,484.4362685771032,-2.9823092350357108,11.738538902745475
1,1,1004.0,1000.0,2.0,0.0,0.0,1419.5697486714937,0.798512436718652,16.0895294441427
1,0,,,,,,1326.190201006517,0.3093002564029521,10.002171458900436
1,0,,,,,,3334.967145916883,-1.3827161053175205,11.684056964642359
1,0,,,,,,3715.6948918092658,0.3415165841253005,9.282045223640466
1,0,,,,,,2156.0403058961706,-1.5850529402230602,7.491808750558831
1,0,,,,,,3813.4459412754086,-3.0511556973122547,5.812508483548414
1,0,,,,,,325.41294590658845,-2.885686041280218,10.98822408807705
1,0,,,,,,3547.923510962116,-0.16227061761922723,5.68483912455701
1,0,,,,,,2508.9177880724787,-0.1666817800570417,6.212413089370106
1,0,,,,,,2225.873081266068,-0.637713561582713,9.310950686365516
1,0,,,,,,3211.958889251455,-2.8569391650337628,7.622288302385298
1,0,,,,,,3166.7135869997583,0.019705693829922932,10.995428888318255
1,0,,,,,,3327.5987949328305,-2.1178454553180304,5.493981231803009
1,0,,,,,,3247.8544632109465,-2.9750171767205997,9.100429068914243
1,0,,,,,,4707.128182982292,0.4742182455011812,7.717189483445654
1,0,,,,,,3252.1122703675305,-0.2623048250809199,8.819317525211545
1,0,,,,,,4713.177563004973,-0.715638232696687,11.7283339467674
1,0,,,,,,4536.218145584712,-1.9114006722056678,5.485529106126158
1,0,,,,,,593.8122067493906,-3.0271015463859876,5.661100725291499
1,0,,,,,,3446.7331897401486,-2.69430118354651,7.232829412056329
1,0,,,,,,4239.889023750327,-2.9953707689048246,10.70127937812255
1,0,,,,,,1481.0883963896597,-2.399141144851994,9.877160157549055
1,0,,,,,,3181.8199492214317,2.371726609264673,10.1454973066272
1,0,,,,,,4037.056558885758,-1.3695171710930856,6.24207680645806
1,0,,,,,,3778.012283040206,1.9278995254963522,11.933535994004714
1,0,,,,,,2121.8266168659898,-0.8041340829315029,10.434890725193977
1,0,,,,,,1769.9373472397874,2.7065280991922904,11.008889262901082
1,0,,,,,,2202.07073413759,1.5762694071439904,10.281800118592777
1,0,,,,,,605.3069572960698,2.5293145086114883,8.536766607135
1,0,,,,,,4149.641583927934,-1.1306617028255648,11.268662599473403
1,0,,,,,,2007.0882257973992,-3.0734976810444494,11.337673834934845
1,0,,,,,,547.3047162520545,-1.1352858974996312,11.650433769355635
1,0,,,,,,4757.9750199940245,0.46142385964652943,9.422860485188595
1,0,,,,,,2297.3830576937667,-1.299295040949726,7.3006518175894115
1,0,,,,,,3395.340434777488,1.5857159352691932,10.54105330608094
1,0,,,,,,3969.128899693314,-2.5685278069891546,8.46094213291807
1,0,,,,,,382.037924081557,0.31119914569752183,8.09071350961364
1,0,,,,,,4449.750495515669,-0.9367286026538322,5.819469114993241
1,0,,,,,,800.6592420588956,1.6431197588784734,9.327526443213827
1,0,,,,,,595.5011130016721,-2.6131340051742393,9.90678392021384
1,0,,,,,,456.5387311845483,2.0223063955011167,9.943695590095473
1,0,,,,,,498.60902514530886,-2.6085415749550127,11.90647704950823
1,0,,,,,,1933.9268992049895,-0.8127793609176086,10.68959697080252
1,0,,,,,,4741.518029180907,3.053634743485511,10.273647296812591
1,0,,,,,,1943.6719691014873,-2.6169421772897525,10.440028411492058
1,0,,,,,,2836.1808237054447,-0.47612715810698925,11.344480695663151
1,0,,,,,,644.8676633001415,-0.04633783636165578,5.079475513371934
1,0,,,,,,2396.4371457712186,-2.787828739079591,5.831725413876503
1,0,,,,,,675.878609207814,0.9375159779354778,10.222314154857962
1,0,,,,,,2958.506948976082,2.903915765956987,7.624094056665928
1,0,,,,,,1499.9892227811176,2.3159766264792214,6.565170869636169
1,0,,,,,,4819.790443258996,-3.065223836802253,11.789151786953473
1,0,,,,,,311.483568557823,2.4576246649921947,8.693907763604098
1,0,,,,,,4965.527500984572,-2.6779151623240076,8.876979990809247
1,0,,,,,,4849.582424533585,0.1451280351174029,9.405790466946838
1,0,,,,,,3509.168576024624,-0.2856269139311558,9.392906560588443
1,0,,,,,,2963.140128423191,2.520550117374376,5.318124662390205
1,0,,,,,,1476.7196290019285,2.8300188189347857,11.231846487236414
1,0,,,,,,2332.718088649993,0.7548153734199303,6.941668280867929
1,0,,,,,,1021.7936826464304,-0.2280896487082873,7.47346559618237
1,0,,,,,,2959.914948069273,-2.6531715247524614,11.820763653663166
1,0,,,,,,4932.432647950054,1.2450867699743853,8.752674564408842
1,0,,,,,,1616.685319803006,1.971632257288829,9.793118207877155
1,0,,,,,,896.8230027899674,2.581931647932386,10.757760700462182
1,0,,,,,,4754.019575130428,1.4182374986495425,9.293906371550529
1,0,,,,,,2149.3908778240325,2.7189132486080423,11.062447226502858
1,0,,,,,,321.5714835203281,-2.9759240668338807,7.635243568146347
1,0,,,,,,4071.711320830981,3.061646216250999,6.052918237724697
1,0,,,,,,3011.240505225462,-0.7483848195667124,11.789400784702222
1,0,,,,,,4226.382723364973,2.1257819464381225,8.280852118564791
1,0,,,,,,2132.6155614545596,-1.4237253563557875,5.394628476556489
1,0,,,,,,4337.139643649761,1.9660150231677687,11.998023713002915
1,0,,,,,,4983.520501662137,0.34828767819433315,10.382911906263573
1,0,,,,,,4729.352076423897,2.1968993477979923,6.731436712202384
1,0,,,,,,2307.6662630194583,-2.3300601140260113,11.678357190811056
1,0,,,,,,3070.255708809312,-1.7049875374581163,9.701904790840997
1,0,,,,,,3128.8283782436897,-0.8911899260663447,5.794903145397403
1,0,,,,,,3390.708658404718,0.12759704794131155,10.406228742149475
1,0,,,,,,2648.8011554487675,2.2128216282619144,8.863347871421398
1,0,,,,,,2848.5960605233927,2.3665843821191714,7.824380063486779
1,0,,,,,,756.6746194081396,-2.9607457646765156,10.285960789715332
1,0,,,,,,3139.5168016319767,1.282271000413659,6.490749130562375
1,0,,,,,,768.2202303751718,-3.050205823967518,7.454112911646179
1,0,,,,,,2990.5966655877023,-0.6770506325904679,8.062324454166102
1,0,,,,,,4530.377603019368,-0.9534390200440273,8.597926424118675
1,0,,,,,,3939.899762431601,-0.6500408700406757,9.354606901595115
1,0,,,,,,4325.582172859052,2.8244213778399017,6.029514366503266
1,0,,,,,,4640.279363291323,-0.049534791488755836,6.807710718092709
1,0,,,,,,2349.7652055674803,3.016133624001288,8.448326657950087
1,0,,,,,,1710.8828904087902,0.8381822878080558,6.681019331447351
2,1,1006.0,1000.0,2.0,0.0,0.0,1420.2955392027598,0.7660031485532888,13.818800843991449
2,0,,,,,,2422.4120372880743,1.0527963207795565,6.206239098411409
2,0,,,,,,1042.2161921624868,-2.8848075643394924,6.182545441505152
2,0,,,,,,1465.0926612565972,-2.0294029795653943,5.620917736299389
2,0,,,,,,691.115768392944,-0.2464342684262597,6.444336028840548
2,0,,,,,,1884.9223191355698,0.021471346025889737,9.832763800405557
2,0,,,,,,292.6294852213848,1.8812510192420753,9.395302726436356
2,0,,,,,,500.61925654947237,2.347263722064068,11.446106803722692
2,0,,,,,,399.28200328883236,-1.4019190828648436,10.64340895855143
2,0,,,,,,3766.472482879926,-1.982212895904003,6.465445263356973
2,0,,,,,,1915.3133036777717,-0.09724495204677552,9.327783400712072
2,0,,,,,,1907.6768338918848,-0.23540132112151735,10.232296566936295
2,0,,,,,,279.74769416392974,-1.555484553898131,9.993447101191867
2,0,,,,,,4486.513504667277,0.07337153272659336,8.72479439685721
2,0,,,,,,625.1428555649027,-0.3304178441142196,8.728320865185163
2,0,,,,,,1288.1054678101752,-1.4498875408310825,7.6409891417323585
2,0,,,,,,198.3488691108592,-1.1179095726489061,6.480136048975813
2,0,,,,,,1704.7370256717818,-2.389104986586569,11.233690965179264
2,0,,,,,,3008.6030224148385,1.1253330601304459,10.52419867025137
2,0,,,,,,2542.3667747523805,-2.595456376583076,8.759745792729834
2,0,,,,,,2975.5214783023075,1.5421416979968656,8.021616823607756
2,0,,,,,,725.1434836982625,-1.3585760517436691,7.541576074790446
2,0,,,,,,3264.994482524846,0.44471320396278724,7.492677081284924
2,0,,,,,,4933.9247190856,0.6646027908527681,6.660587542151961
2,0,,,,,,598.7341158399784,-2.1811503561986787,6.721704098691557
2,0,,,,,,887.3387289718228,-1.9693574692664082,6.995666180856929
2,0,,,,,,949.5306169442987,2.492950686409624,5.561636219631495
2,0,,,,,,2670.1058088942477,-0.5629933401352294,11.876650318360245
2,0,,,,,,648.9906206234565,-0.6417921992864568,11.786293032927581
2,0,,,,,,4340.984916880503,1.992222577505519,6.805319789314579
2,0,,,,,,937.3491782113225,1.05961660158464,11.505631923893102
2,0,,,,,,2828.138175768256,0.44995579828488896,6.959853655621989
2,0,,,,,,3870.515372640491,-1.9663621208533693,7.265754654829706
2,0,,,,,,2184.638549220442,0.04781741953224028,6.696868126905562
2,0,,,,,,662.7004412220973,0.6950462253488481,7.02041387268179
2,0,,,,,,2948.0672849708003,-2.1717031090025793,8.367980712983723
2,0,,,,,,2709.6882195027706,-2.81597576846104,7.356229947357444
2,0,,,,,,758.6319170009738,-2.743395970272359,11.929721626729616
2,0,,,,,,1679.5338403761425,1.9469985652642583,6.782484583346347
2,0,,,,,,3439.3633388972535,1.6350598657776665,9.16947118425491
2,0,,,,,,2410.723323895776,-0.5539198729242663,7.442077865800967
2,0,,,,,,4654.692806814347,2.0773430052802757,11.755188374665588
2,0,,,,,,709.0563950791692,1.450583128105185,11.568383197747265
2,0,,,,,,988.0420242117348,-2.7237842834885715,10.187844545030414
2,0,,,,,,2914.9182545815684,2.147773547698746,5.978406636384026
2,0,,,,,,3996.809828113462,-1.8747308387398087,6.145591600059932
2,0,,,,,,904.9024098618654,1.976531260167949,9.6563805448734
2,0,,,,,,2663.020581368685,-0.8869942279768646,11.140403785691758
2,0,,,,,,2022.9810263709135,1.9892529463491062,8.073944359991529
2,0,,,,,,1947.027704182047,-0.23448982234152194,7.109645119148995
2,0,,,,,,3763.2859628636306,0.017092715058861785,6.625488866027721
2,0,,,,,,4507.915409045386,-0.7295329719024051,8.80487002779792
2,0,,,,,,4541.71334372628,0.7806103505202326,5.818286284958549
2,0,,,,,,4705.177405706028,0.8024133626668437,7.344339302599603
2,0,,,,,,782.4331560505975,1.8474147491638204,9.340509291499595
2,0,,,,,,2713.9593506839756,2.474900090432792,10.520180478571715
2,0,,,,,,843.2069106904808,-1.1829851372931657,6.73942397870126
2,0,,,,,,3745.336833606117,-2.9309021523439855,8.989227794099216
2,0,,,,,,3836.047560129384,2.367288313151585,7.394572241011352
2,0,,,,,,4124.160792892862,-2.446472949445078,10.925166042141626
2,0,,,,,,724.6944454267139,-0.6453629868117066,10.581067560456876
2,0,,,,,,834.5953940089915,-1.7011636554136398,10.055767978751465
2,0,,,,,,3628.1790290757644,0.8868567330880781,9.8576391112697
2,0,,,,,,2759.3497724032213,-1.5594925063039804,7.419871954527436
2,0,,,,,,989.8288123269858,2.5663705656807076,9.083742563362843
2,0,,,,,,2064.1719421418356,-0.23872457630128174,11.630983377282707
2,0,,,,,,851.421875268793,0.5417980135685041,8.541220752191261
2,0,,,,,,3096.1257536297744,-3.0278030126963666,11.10486736260906
2,0,,,,,,4667.379584169701,0.40924386213754804,9.876555767138246
2,0,,,,,,4620.246967768749,1.3021187421979095,6.067773300399829
2,0,,,,,,2923.8129648173845,0.670510411487748,7.968914699116702
2,0,,,,,,3708.576754561142,2.7292084451201326,11.478979590347434
2,0,,,,,,2309.1129198802473,-2.430097027749431,11.893888392736342
2,0,,,,,,4210.600623585077,-2.358313926699814,11.445893178321606
2,0,,,,,,4362.492174104428,0.11836300375034581,9.138928050214504
2,0,,,,,,2055.1132489636384,-2.7975151291461304,7.346380691521306
2,0,,,,,,4033.981898130256,-3.112488794704755,7.334494201838009
2,0,,,,,,2051.026598595622,0.23496350293267865,11.438989314889323
2,0,,,,,,1797.09537239321,-0.9616213931565025,10.162508736768238
2,0,,,,,,2315.8679103600552,-1.730358930171626,8.167076612928854
2,0,,,,,,790.1993998610193,-2.033320531596207,8.488574409176358
2,0,,,,,,2152.7347025722847,2.6065536703347627,7.536757293816432
2,0,,,,,,2944.8829163624127,0.8310410305205638,5.091661196118335
2,0,,,,,,3351.333122881882,-2.0229596824042595,11.727492222286186
2,0,,,,,,828.4473659902535,-0.5364324513859469,5.597447676550507
2,0,,,,,,4984.683834045142,0.013791656662371032,9.167695121240307
2,0,,,,,,428.6747392032947,1.5705479549878119,6.4693391516691
2,0,,,,,,4500.466018259497,-1.852662278593143,6.334814044645666
2,0,,,,,,279.0933724556649,-0.17550856006949367,8.953887932838315
2,0,,,,,,421.9723331989266,1.731191072940299,8.173021843236192
2,0,,,,,,2669.512319705142,-0.3721986380754041,7.805341426127281
2,0,,,,,,2842.2376234102676,-2.1661894212749946,6.273496913466898
2,0,,,,,,4322.749542966235,2.8030261169836725,7.61316521395827
2,0,,,,,,1426.6488984034136,0.9047758143199554,7.861139197686675
2,0,,,,,,224.39314273568982,-2.160456948140616,10.011805601931783
2,0,,,,,,3328.7273153597416,-2.9713435116084574,6.553805133530647
3,1,1008.0,1000.0,2.0,0.0,0.0,1423.490045532051,0.7617084498983813,12.197105377543641
3,0,,,,,,974.8688440662347,0.9597321005837678,6.667279467327086
3,0,,,,,,587.2628245207914,-1.6136967159873552,10.055868522989615
3,0,,,,,,4292.9126937208,2.074832601186155,7.780284707329184
3,0,,,,,,3373.6171691961663,-1.853638340430547,7.052034111827092
3,0,,,,,,4492.045510753487,-3.0598991588220636,5.598559715981277
3,0,,,,,,1118.6426502155339,-2.974885900042716,6.270048045628581
3,0,,,,,,2956.903648751492,-0.4937041092222496,11.248701977538824
3,0,,,,,,4105.47345251836,-0.9938908916626614,6.815964034019047
3,0,,,,,,1960.4928000196078,0.5673398561216652,6.876445485760134
3,0,,,,,,3158.3296484607567,-0.5691833759536724,8.864330265963861
3,0,,,,,,2237.019992763052,-1.291409719768539,11.639173148735097
3,0,,,,,,3841.668391382828,-2.2612356062717476,11.07927583128539
3,0,,,,,,2488.4128714226167,2.4790447549359413,10.598986791631207
3,0,,,,,,2183.5461718992437,-3.0004138256903436,6.880741515694623
3,0,,,,,,2754.007651838248,0.8386683896401355,6.805213798032415
3,0,,,,,,782.8447629568383,2.104428742787536,11.890815264924864
3,0,,,,,,2675.8818932831605,-2.0628998872006483,6.906151285635582
3,0,,,,,,190.11431508258698,2.603116174162965,5.824257580230988
3,0,,,,,,2924.9307300198425,-1.4196529176120813,8.879246017610555
3,0,,,,,,3291.959902924135,2.0718288562159843,6.444948902324223
3,0,,,,,,153.87956042655435,-2.281514873977443,11.300130492936736
3,0,,,,,,4382.061380056325,0.6120645722832649,9.203618023035574
3,0,,,,,,3358.679705276652,-2.0397024124416374,11.40088362147472
3,0,,,,,,2151.9755719711584,-0.7342622822781397,8.632423936979862
3,0,,,,,,330.13323719776974,-2.09680343419327,10.166235314984593
3,0,,,,,,505.7134728331197,0.6481238186037905,6.717443767769247
3,0,,,,,,2007.548508805685,-1.3276764084373607,7.489709015254644
3,0,,,,,,3623.324935402803,-1.2747218555422686,8.96483248207828
3,0,,,,,,2432.646970775588,1.0283762614155512,11.557808175273305
3,0,,,,,,3689.6032763302264,-1.7910824249087325,5.218281945428993
3,0,,,,,,1385.093817069143,0.59739225721288,5.359980694389752
3,0,,,,,,2532.1946112860583,0.6084815654200106,7.339707235718725
3,0,,,,,,3877.4697983545275,-2.471816075728668,5.525964472150662
3,0,,,,,,3668.124905397656,-0.028328895767932405,9.818816774994152
3,0,,,,,,2230.6539591583564,-1.593403018682661,10.733716223719398
3,0,,,,,,4017.1378069479983,1.223314005032253,6.905015960609739
3,0,,,,,,2992.130267658527,-0.8735267680608585,5.641074513286439
3,0,,,,,,4594.83651976499,-2.281935842051348,11.651661476745616
3,0,,,,,,2285.428287493983,-1.9783681552358543,8.793306631648507
3,0,,,,,,4377.434595794401,1.4591119942500033,10.645928035030149
3,0,,,,,,3328.038496882515,1.2081092850935384,10.944369560957234
3,0,,,,,,1323.3732434100111,-0.06644491306030975,6.548466092737216
3,0,,,,,,4939.57323918357,2.790107118634797,5.275987679579542
3,0,,,,,,3557.3183453268734,2.671913979888952,6.264027415891334
3,0,,,,,,2882.9316297078844,2.6105899667102443,5.237621850100592
3,0,,,,,,3517.3593095095157,-1.2732937393621477,11.470773367635712
3,0,,,,,,4858.185401310302,2.7914086768697874,8.319499516602246
3,0,,,,,,4324.008989847636,2.1648677184731175,7.233703312702789
3,0,,,,,,4161.685823338319,-2.909066826891941,9.173889149374371
3,0,,,,,,1227.043302709745,-2.3840485683415955,5.538672411404464
3,0,,,,,,3511.8150018028846,-1.006095274964086,10.07336740070133
3,0,,,,,,420.2460699148176,-1.1605650354368142,8.77643904662736
3,0,,,,,,3974.5435077109214,-1.1388116105402935,9.381239635059064
3,0,,,,,,4441.290966357317,0.7279898816300396,6.630716323275436
3,0,,,,,,219.56382962703628,2.325399806698033,5.14888587595271
3,0,,,,,,4386.038196152577,0.18181737535166498,11.573473889590273
3,0,,,,,,4014.0378552909606,3.128612287246602,7.454982708161971
3,0,,,,,,3859.222615762522,-0.6161862426989351,8.359129342127362
3,0,,,,,,3174.7767697700133,2.3478825534848724,11.888584284395066
3,0,,,,,,3864.539727936139,-0.516686546048307,7.949499015939491
3,0,,,,,,3714.153277785568,-1.6413115996081176,5.773318791919762
3,0,,,,,,1837.648572439805,-1.336816841579787,7.074156843191931
3,0,,,,,,1244.6779801445587,-2.87711334293428,5.1251175431338964
3,0,,,,,,4939.8397097065545,-0.4538147848944547,7.690286530117772
3,0,,,,,,3430.271685196042,-1.770263032121201,11.649728287651577
3,0,,,,,,3953.090570636205,-2.579806757561204,7.923065430494498
3,0,,,,,,4407.679707054607,2.794333708093653,8.271810578749088
3,0,,,,,,3105.715807132468,-2.092087417703839,11.938180382958835
3,0,,,,,,1235.1913367788727,2.7817657782673724,9.54752654294658
3,0,,,,,,3077.9102949064095,0.07972426598891325,6.614688682024311
3,0,,,,,,964.9873568269904,-1.7562369443243409,6.3050678350097815
3,0,,,,,,3919.963920477091,-0.94169076952095,5.404898735943775
3,0,,,,,,4848.602887689975,2.411397833505111,11.49426598236649
3,0,,,,,,4975.048330967533,-2.0489765787055783,7.773694132318611
3,0,,,,,,3815.3685309500474,1.2316338672598492,6.077271344378985
3,0,,,,,,4097.5823124540275,-1.7313909502907023,6.566723303758362
3,0,,,,,,2731.1746721777263,0.5839588330476175,9.060603454864678
3,0,,,,,,548.2855032489988,2.3716565461145382,6.859200298120943
3,0,,,,,,734.6231142857405,2.442576223627034,11.689560487608274
3,0,,,,,,4324.425324600708,1.9447468530472527,9.586693864473151
3,0,,,,,,2799.2011159847825,-2.595038721795263,7.859172491494891
3,0,,,,,,1926.1737333603385,-1.5095114959826081,10.063940795820095
3,0,,,,,,2529.791101885977,-2.632364260596355,6.54128241364868
3,0,,,,,,3447.96794193202,-2.6632483558173856,10.958448398341382
3,0,,,,,,2526.217982368474,-0.12197813210327224,9.146854492616622
4,1,1010.0,1000.0,2.0,0.0,0.0,1418.8550225844513,0.7986471252919611,18.780161525590636
4,0,,,,,,4405.286933140274,1.8687828089335285,9.609162842608978
4,0,,,,,,4267.850472561785,2.307777526882896,9.958540837005243
4,0,,,,,,4201.365308981993,1.2407497865477195,9.760985402322103
4,0,,,,,,3131.195753254403,1.5878654765483704,6.110235737051516
4,0,,,,,,4416.266720074749,2.3363617900986666,5.204730981241914
4,0,,,,,,4146.502077767337,-2.3318793957424617,7.345831979813993
4,0,,,,,,3743.190455828878,-2.1315084367553454,10.725769168833436
4,0,,,,,,4177.457471992935,0.04692115504401517,5.044701102017835
4,0,,,,,,1506.4868525570726,0.7346734955522503,11.868303246191964
4,0,,,,,,3195.886282381675,-1.5091986102948238,9.438039921697278
4,0,,,,,,2745.928360607692,1.7583204750955312,5.748864471788709
4,0,,,,,,3829.036722259937,0.2592855608153064,11.740944027012961
4,0,,,,,,1775.173613589562,0.8332879303495639,11.524196738570122
4,0,,,,,,602.2976671543283,2.7471876068844274,9.815200056105693
4,0,,,,,,432.40158961534235,-1.2505827917531975,9.957204620516972
4,0,,,,,,430.0179471969813,0.5162922280637456,7.421181398670697
4,0,,,,,,3142.486037060638,-2.8541869788185004,11.100757643066634
4,0,,,,,,4870.095948969245,2.9460464511929327,10.247562822200473
4,0,,,,,,737.4225766400966,1.6227155180464772,5.172108415211611
4,0,,,,,,208.40540249208655,-1.1082896793762296,8.42050233283266
4,0,,,,,,3874.9963472581867,1.1516788171679426,8.121318944637238
4,0,,,,,,1440.7706647801629,3.1235253552299262,7.983269115651811
